# time pixelation values
# data save on: 2024-05-14T14:20:45-03:00
equator	age	stage-pixel	value
180	80000000	6200	110
180	80000000	6201	111
180	80000000	6202	111
180	80000000	6203	111
180	80000000	6204	111
180	80000000	6205	111
180	80000000	6206	111
180	80000000	6207	111
180	80000000	6208	111
180	80000000	6209	110
180	80000000	6210	110
180	80000000	6211	110
180	80000000	6212	109
180	80000000	6238	109
180	80000000	6239	109
180	80000000	6240	109
180	80000000	6241	109
180	80000000	6242	110
180	80000000	6243	110
180	80000000	6244	110
180	80000000	6245	110
180	80000000	6246	110
180	80000000	6247	110
180	80000000	6248	108
180	80000000	6249	108
180	80000000	6255	108
180	80000000	6371	111
180	80000000	6372	111
180	80000000	6373	111
180	80000000	6376	110
180	80000000	6377	110
180	80000000	6378	110
180	80000000	6379	110
180	80000000	6380	110
180	80000000	6381	111
180	80000000	6382	111
180	80000000	6383	111
180	80000000	6384	110
180	80000000	6385	110
180	80000000	6386	110
180	80000000	6387	110
180	80000000	6413	110
180	80000000	6414	110
180	80000000	6415	109
180	80000000	6416	109
180	80000000	6417	109
180	80000000	6418	110
180	80000000	6419	110
180	80000000	6420	110
180	80000000	6421	108
180	80000000	6422	108
180	80000000	6423	108
180	80000000	6424	108
180	80000000	6425	108
180	80000000	6431	108
180	80000000	6470	108
180	80000000	6471	108
180	80000000	6472	108
180	80000000	6545	111
180	80000000	6546	110
180	80000000	6547	110
180	80000000	6550	109
180	80000000	6551	109
180	80000000	6552	109
180	80000000	6553	109
180	80000000	6554	109
180	80000000	6555	110
180	80000000	6556	110
180	80000000	6557	110
180	80000000	6558	110
180	80000000	6559	110
180	80000000	6560	110
180	80000000	6587	108
180	80000000	6588	110
180	80000000	6589	109
180	80000000	6590	108
180	80000000	6591	108
180	80000000	6592	108
180	80000000	6593	108
180	80000000	6594	108
180	80000000	6595	108
180	80000000	6596	108
180	80000000	6597	108
180	80000000	6598	108
180	80000000	6603	108
180	80000000	6604	108
180	80000000	6640	108
180	80000000	6641	108
180	80000000	6642	108
180	80000000	6643	108
180	80000000	6644	108
180	80000000	6646	108
180	80000000	6650	108
180	80000000	6719	110
180	80000000	6720	110
180	80000000	6723	109
180	80000000	6724	109
180	80000000	6726	109
180	80000000	6727	109
180	80000000	6728	110
180	80000000	6729	110
180	80000000	6730	110
180	80000000	6731	110
180	80000000	6732	110
180	80000000	6733	110
180	80000000	6758	108
180	80000000	6759	108
180	80000000	6760	108
180	80000000	6761	108
180	80000000	6762	108
180	80000000	6763	108
180	80000000	6764	108
180	80000000	6765	108
180	80000000	6766	108
180	80000000	6767	108
180	80000000	6768	108
180	80000000	6769	108
180	80000000	6774	108
180	80000000	6775	108
180	80000000	6811	105
180	80000000	6812	105
180	80000000	6813	105
180	80000000	6814	105
180	80000000	6815	105
180	80000000	6816	105
180	80000000	6817	105
180	80000000	6818	105
180	80000000	6821	108
180	80000000	6822	108
180	80000000	6889	107
180	80000000	6890	107
180	80000000	6891	107
180	80000000	6892	110
180	80000000	6893	110
180	80000000	6894	109
180	80000000	6895	109
180	80000000	6897	109
180	80000000	6898	109
180	80000000	6899	109
180	80000000	6900	110
180	80000000	6901	110
180	80000000	6902	110
180	80000000	6929	108
180	80000000	6930	108
180	80000000	6931	108
180	80000000	6932	108
180	80000000	6933	108
180	80000000	6934	108
180	80000000	6935	108
180	80000000	6936	108
180	80000000	6937	108
180	80000000	6938	108
180	80000000	6944	108
180	80000000	6945	108
180	80000000	6980	105
180	80000000	6981	105
180	80000000	6982	105
180	80000000	6983	105
180	80000000	6984	105
180	80000000	6985	105
180	80000000	6986	105
180	80000000	6987	105
180	80000000	6988	105
180	80000000	6989	105
180	80000000	6990	105
180	80000000	6991	105
180	80000000	6998	108
180	80000000	7059	107
180	80000000	7060	110
180	80000000	7061	110
180	80000000	7062	110
180	80000000	7063	109
180	80000000	7064	109
180	80000000	7065	109
180	80000000	7066	109
180	80000000	7067	109
180	80000000	7068	109
180	80000000	7069	110
180	80000000	7070	110
180	80000000	7071	108
180	80000000	7098	108
180	80000000	7099	108
180	80000000	7100	108
180	80000000	7101	108
180	80000000	7102	108
180	80000000	7103	108
180	80000000	7104	108
180	80000000	7105	108
180	80000000	7107	108
180	80000000	7112	108
180	80000000	7113	108
180	80000000	7145	105
180	80000000	7146	105
180	80000000	7147	105
180	80000000	7148	105
180	80000000	7149	105
180	80000000	7150	105
180	80000000	7151	105
180	80000000	7152	105
180	80000000	7153	105
180	80000000	7154	105
180	80000000	7155	105
180	80000000	7156	105
180	80000000	7157	105
180	80000000	7158	105
180	80000000	7159	108
180	80000000	7163	105
180	80000000	7164	108
180	80000000	7224	107
180	80000000	7225	107
180	80000000	7226	108
180	80000000	7227	108
180	80000000	7228	110
180	80000000	7230	109
180	80000000	7231	109
180	80000000	7232	110
180	80000000	7233	110
180	80000000	7263	108
180	80000000	7264	108
180	80000000	7265	108
180	80000000	7266	108
180	80000000	7267	108
180	80000000	7268	108
180	80000000	7269	108
180	80000000	7276	108
180	80000000	7307	105
180	80000000	7308	105
180	80000000	7309	105
180	80000000	7310	105
180	80000000	7311	105
180	80000000	7312	105
180	80000000	7313	105
180	80000000	7314	105
180	80000000	7315	105
180	80000000	7316	105
180	80000000	7317	105
180	80000000	7318	105
180	80000000	7319	105
180	80000000	7320	105
180	80000000	7321	105
180	80000000	7322	105
180	80000000	7323	105
180	80000000	7324	105
180	80000000	7325	105
180	80000000	7327	105
180	80000000	7328	105
180	80000000	7388	107
180	80000000	7389	107
180	80000000	7390	108
180	80000000	7391	108
180	80000000	7394	110
180	80000000	7395	110
180	80000000	7396	110
180	80000000	7397	110
180	80000000	7426	108
180	80000000	7427	108
180	80000000	7428	108
180	80000000	7429	108
180	80000000	7430	108
180	80000000	7431	108
180	80000000	7432	108
180	80000000	7433	108
180	80000000	7472	105
180	80000000	7473	105
180	80000000	7474	105
180	80000000	7475	101
180	80000000	7476	101
180	80000000	7477	101
180	80000000	7478	101
180	80000000	7479	101
180	80000000	7480	105
180	80000000	7481	105
180	80000000	7482	105
180	80000000	7483	105
180	80000000	7484	105
180	80000000	7485	105
180	80000000	7486	105
180	80000000	7487	105
180	80000000	7488	108
180	80000000	7548	107
180	80000000	7549	108
180	80000000	7550	108
180	80000000	7555	110
180	80000000	7556	108
180	80000000	7557	108
180	80000000	7587	108
180	80000000	7588	108
180	80000000	7589	108
180	80000000	7590	108
180	80000000	7591	108
180	80000000	7592	108
180	80000000	7593	108
180	80000000	7630	105
180	80000000	7631	105
180	80000000	7632	105
180	80000000	7633	105
180	80000000	7634	101
180	80000000	7635	101
180	80000000	7636	101
180	80000000	7637	101
180	80000000	7638	101
180	80000000	7639	105
180	80000000	7640	105
180	80000000	7644	105
180	80000000	7645	105
180	80000000	7646	105
180	80000000	7647	105
180	80000000	7707	107
180	80000000	7708	108
180	80000000	7709	108
180	80000000	7710	108
180	80000000	7711	108
180	80000000	7714	110
180	80000000	7715	108
180	80000000	7745	108
180	80000000	7746	108
180	80000000	7747	108
180	80000000	7748	108
180	80000000	7749	108
180	80000000	7750	108
180	80000000	7788	101
180	80000000	7789	101
180	80000000	7790	101
180	80000000	7791	101
180	80000000	7792	101
180	80000000	7793	101
180	80000000	7794	101
180	80000000	7795	101
180	80000000	7796	101
180	80000000	7797	101
180	80000000	7799	105
180	80000000	7800	105
180	80000000	7801	105
180	80000000	7802	105
180	80000000	7806	105
180	80000000	7861	108
180	80000000	7862	108
180	80000000	7863	108
180	80000000	7864	108
180	80000000	7865	108
180	80000000	7867	108
180	80000000	7868	108
180	80000000	7900	108
180	80000000	7901	108
180	80000000	7902	108
180	80000000	7903	108
180	80000000	7904	108
180	80000000	7931	101
180	80000000	7940	101
180	80000000	7941	101
180	80000000	7942	101
180	80000000	7943	101
180	80000000	7944	101
180	80000000	7948	101
180	80000000	7949	101
180	80000000	7952	101
180	80000000	7953	105
180	80000000	7954	105
180	80000000	7955	105
180	80000000	7956	105
180	80000000	8013	108
180	80000000	8014	108
180	80000000	8015	108
180	80000000	8016	108
180	80000000	8017	108
180	80000000	8019	108
180	80000000	8051	108
180	80000000	8091	101
180	80000000	8092	101
180	80000000	8093	101
180	80000000	8100	101
180	80000000	8103	101
180	80000000	8104	101
180	80000000	8105	105
180	80000000	8161	108
180	80000000	8162	108
180	80000000	8163	108
180	80000000	8164	108
180	80000000	8165	108
180	80000000	8247	101
180	80000000	8248	101
180	80000000	8249	101
180	80000000	8250	101
180	80000000	8306	108
180	80000000	8307	108
180	80000000	8308	108
180	80000000	8309	108
180	80000000	8391	101
180	80000000	8446	108
180	80000000	8447	108
180	80000000	8448	108
180	80000000	8540	101
180	80000000	8541	101
180	80000000	8582	108
180	80000000	8583	108
180	80000000	8584	108
180	80000000	8585	108
180	80000000	8664	101
180	80000000	8665	101
180	80000000	8674	101
180	80000000	8675	101
180	80000000	8676	101
180	80000000	8715	108
180	80000000	8716	108
180	80000000	8717	108
180	80000000	8793	101
180	80000000	8802	101
180	80000000	8843	108
180	80000000	8844	108
180	80000000	8966	108
180	80000000	8967	108
180	80000000	9086	108
180	80000000	9162	101
180	80000000	9200	108
180	80000000	9310	108
180	80000000	9311	108
180	80000000	9781	101
180	80000000	9896	101
180	80000000	9897	101
180	80000000	9898	101
180	80000000	9899	101
180	80000000	9900	101
180	80000000	9928	101
180	80000000	9950	101
180	80000000	9951	101
180	80000000	9957	101
180	80000000	9958	101
180	80000000	9959	101
180	80000000	9960	101
180	80000000	9963	101
180	80000000	9964	101
180	80000000	9965	101
180	80000000	9966	101
180	80000000	9969	101
180	80000000	9970	101
180	80000000	9993	101
180	80000000	9994	101
180	80000000	10007	101
180	80000000	10011	101
180	80000000	10012	101
180	80000000	10013	101
180	80000000	10014	101
180	80000000	10015	101
180	80000000	10016	101
180	80000000	10021	101
180	80000000	10022	101
180	80000000	10023	101
180	80000000	10024	101
180	80000000	10028	101
180	80000000	10034	101
180	80000000	10047	101
180	80000000	10048	101
180	80000000	10049	101
180	80000000	10050	101
180	80000000	10051	101
180	80000000	10052	101
180	80000000	10053	101
180	80000000	10054	101
180	80000000	10065	101
180	80000000	10066	101
180	80000000	10067	101
180	80000000	10068	101
180	80000000	10069	101
180	80000000	10070	101
180	80000000	10071	101
180	80000000	10073	101
180	80000000	10074	101
180	80000000	10075	101
180	80000000	10076	101
180	80000000	10077	101
180	80000000	10078	101
180	80000000	10079	101
180	80000000	10082	101
180	80000000	10084	101
180	80000000	10085	101
180	80000000	10089	101
180	80000000	10090	101
180	80000000	10098	101
180	80000000	10099	101
180	80000000	10100	101
180	80000000	10101	101
180	80000000	10107	101
180	80000000	10116	101
180	80000000	10117	101
180	80000000	10118	101
180	80000000	10119	101
180	80000000	10120	101
180	80000000	10121	101
180	80000000	10122	101
180	80000000	10123	101
180	80000000	10124	101
180	80000000	10125	101
180	80000000	10126	101
180	80000000	10128	101
180	80000000	10129	101
180	80000000	10130	101
180	80000000	10131	101
180	80000000	10132	101
180	80000000	10137	101
180	80000000	10140	101
180	80000000	10145	101
180	80000000	10146	101
180	80000000	10147	101
180	80000000	10148	101
180	80000000	10149	101
180	80000000	10154	101
180	80000000	10162	101
180	80000000	10163	101
180	80000000	10164	101
180	80000000	10165	101
180	80000000	10166	101
180	80000000	10167	101
180	80000000	10168	101
180	80000000	10169	101
180	80000000	10170	101
180	80000000	10171	101
180	80000000	10172	101
180	80000000	10173	101
180	80000000	10174	101
180	80000000	10175	101
180	80000000	10178	105
180	80000000	10179	101
180	80000000	10182	101
180	80000000	10189	101
180	80000000	10190	101
180	80000000	10195	101
180	80000000	10202	101
180	80000000	10205	101
180	80000000	10206	101
180	80000000	10207	101
180	80000000	10208	101
180	80000000	10209	101
180	80000000	10211	101
180	80000000	10212	101
180	80000000	10213	105
180	80000000	10214	101
180	80000000	10217	105
180	80000000	10220	101
180	80000000	10221	101
180	80000000	10224	101
180	80000000	10236	101
180	80000000	10239	101
180	80000000	10240	101
180	80000000	10241	105
180	80000000	10242	105
180	80000000	10243	105
180	80000000	10244	105
180	80000000	10245	105
180	80000000	10246	105
180	80000000	10247	105
180	80000000	10248	105
180	80000000	10251	101
180	80000000	10265	101
180	80000000	10268	105
180	80000000	10269	105
180	80000000	10270	105
180	80000000	10271	105
180	80000000	10272	105
180	80000000	10273	105
180	80000000	10274	105
180	80000000	10275	105
180	80000000	10276	101
180	80000000	10277	101
180	80000000	10278	101
180	80000000	10281	105
180	80000000	10283	105
180	80000000	10285	101
180	80000000	10286	101
180	80000000	10288	101
180	80000000	10289	105
180	80000000	10290	105
180	80000000	10291	105
180	80000000	10292	105
180	80000000	10293	105
180	80000000	10294	105
180	80000000	10296	101
180	80000000	10297	101
180	80000000	10298	101
180	80000000	10299	101
180	80000000	10300	105
180	80000000	10301	105
180	80000000	10302	105
180	80000000	10304	101
180	80000000	10305	105
180	80000000	10306	105
180	80000000	10307	105
180	80000000	10308	105
180	80000000	10310	101
180	80000000	10311	105
180	80000000	10313	105
180	80000000	10314	105
180	80000000	10315	105
180	80000000	10316	105
180	80000000	10317	105
180	100000000	26	101
180	100000000	27	101
180	100000000	28	101
180	100000000	47	101
180	100000000	48	101
180	100000000	49	101
180	100000000	50	101
180	100000000	51	101
180	100000000	71	101
180	100000000	72	101
180	100000000	73	101
180	100000000	74	101
180	100000000	75	101
180	100000000	76	101
180	100000000	77	101
180	100000000	78	101
180	100000000	79	101
180	100000000	103	101
180	100000000	104	101
180	100000000	105	101
180	100000000	106	101
180	100000000	107	101
180	100000000	108	101
180	100000000	109	101
180	100000000	110	101
180	100000000	111	101
180	100000000	112	101
180	100000000	114	101
180	100000000	115	101
180	100000000	116	101
180	100000000	117	101
180	100000000	118	101
180	100000000	141	101
180	100000000	142	101
180	100000000	143	101
180	100000000	144	101
180	100000000	145	101
180	100000000	146	101
180	100000000	147	101
180	100000000	148	101
180	100000000	149	105
180	100000000	150	101
180	100000000	151	101
180	100000000	152	101
180	100000000	155	101
180	100000000	156	101
180	100000000	157	101
180	100000000	158	101
180	100000000	165	101
180	100000000	166	101
180	100000000	169	101
180	100000000	185	101
180	100000000	186	101
180	100000000	187	101
180	100000000	188	101
180	100000000	189	101
180	100000000	190	101
180	100000000	191	101
180	100000000	192	101
180	100000000	193	101
180	100000000	194	101
180	100000000	195	105
180	100000000	196	105
180	100000000	197	105
180	100000000	198	104
180	100000000	199	104
180	100000000	203	101
180	100000000	204	101
180	100000000	205	101
180	100000000	206	101
180	100000000	210	101
180	100000000	213	101
180	100000000	214	101
180	100000000	215	101
180	100000000	217	101
180	100000000	219	101
180	100000000	220	101
180	100000000	221	101
180	100000000	224	101
180	100000000	236	101
180	100000000	237	101
180	100000000	238	101
180	100000000	239	101
180	100000000	240	101
180	100000000	241	101
180	100000000	242	101
180	100000000	243	101
180	100000000	244	101
180	100000000	245	101
180	100000000	246	101
180	100000000	247	101
180	100000000	248	105
180	100000000	249	105
180	100000000	250	104
180	100000000	251	104
180	100000000	256	101
180	100000000	262	101
180	100000000	266	101
180	100000000	267	101
180	100000000	268	101
180	100000000	269	101
180	100000000	270	101
180	100000000	271	101
180	100000000	272	101
180	100000000	273	101
180	100000000	274	101
180	100000000	275	101
180	100000000	276	101
180	100000000	279	101
180	100000000	280	101
180	100000000	283	101
180	100000000	287	101
180	100000000	288	101
180	100000000	295	101
180	100000000	296	101
180	100000000	297	101
180	100000000	298	101
180	100000000	299	101
180	100000000	300	101
180	100000000	301	101
180	100000000	302	101
180	100000000	303	101
180	100000000	304	101
180	100000000	305	101
180	100000000	306	105
180	100000000	307	105
180	100000000	308	105
180	100000000	309	104
180	100000000	318	101
180	100000000	327	101
180	100000000	328	101
180	100000000	329	101
180	100000000	330	101
180	100000000	331	101
180	100000000	332	101
180	100000000	333	101
180	100000000	334	101
180	100000000	335	101
180	100000000	336	101
180	100000000	337	101
180	100000000	338	101
180	100000000	339	101
180	100000000	340	101
180	100000000	341	101
180	100000000	342	101
180	100000000	343	101
180	100000000	344	101
180	100000000	345	101
180	100000000	346	101
180	100000000	347	101
180	100000000	348	101
180	100000000	349	101
180	100000000	350	101
180	100000000	351	101
180	100000000	352	101
180	100000000	353	101
180	100000000	358	101
180	100000000	360	101
180	100000000	361	101
180	100000000	362	101
180	100000000	363	101
180	100000000	364	101
180	100000000	365	101
180	100000000	366	101
180	100000000	367	101
180	100000000	368	101
180	100000000	369	105
180	100000000	370	105
180	100000000	371	105
180	100000000	372	105
180	100000000	378	104
180	100000000	381	101
180	100000000	382	101
180	100000000	383	101
180	100000000	387	101
180	100000000	388	101
180	100000000	389	101
180	100000000	392	101
180	100000000	393	101
180	100000000	394	101
180	100000000	395	101
180	100000000	396	101
180	100000000	397	101
180	100000000	398	101
180	100000000	399	101
180	100000000	400	101
180	100000000	401	101
180	100000000	402	101
180	100000000	403	101
180	100000000	404	101
180	100000000	405	101
180	100000000	406	101
180	100000000	407	101
180	100000000	408	101
180	100000000	409	101
180	100000000	410	101
180	100000000	411	101
180	100000000	412	101
180	100000000	413	101
180	100000000	414	101
180	100000000	415	101
180	100000000	416	101
180	100000000	417	101
180	100000000	418	101
180	100000000	419	101
180	100000000	420	101
180	100000000	421	101
180	100000000	422	101
180	100000000	423	101
180	100000000	427	101
180	100000000	428	101
180	100000000	429	101
180	100000000	430	101
180	100000000	432	101
180	100000000	433	101
180	100000000	434	101
180	100000000	435	101
180	100000000	436	101
180	100000000	437	101
180	100000000	438	105
180	100000000	439	105
180	100000000	440	105
180	100000000	441	105
180	100000000	448	104
180	100000000	451	101
180	100000000	452	101
180	100000000	453	101
180	100000000	454	101
180	100000000	455	101
180	100000000	456	101
180	100000000	457	101
180	100000000	458	101
180	100000000	459	101
180	100000000	460	101
180	100000000	461	101
180	100000000	464	101
180	100000000	465	101
180	100000000	466	101
180	100000000	467	101
180	100000000	468	101
180	100000000	469	101
180	100000000	470	101
180	100000000	471	101
180	100000000	472	101
180	100000000	473	101
180	100000000	474	101
180	100000000	475	101
180	100000000	476	101
180	100000000	477	101
180	100000000	478	101
180	100000000	479	101
180	100000000	480	101
180	100000000	481	101
180	100000000	482	101
180	100000000	483	101
180	100000000	484	101
180	100000000	485	101
180	100000000	486	101
180	100000000	487	101
180	100000000	488	101
180	100000000	489	101
180	100000000	490	101
180	100000000	491	101
180	100000000	492	101
180	100000000	493	101
180	100000000	494	101
180	100000000	495	101
180	100000000	496	101
180	100000000	497	101
180	100000000	501	101
180	100000000	502	101
180	100000000	504	101
180	100000000	505	101
180	100000000	506	101
180	100000000	507	101
180	100000000	508	101
180	100000000	509	101
180	100000000	511	101
180	100000000	512	105
180	100000000	513	105
180	100000000	514	105
180	100000000	522	105
180	100000000	523	104
180	100000000	524	104
180	100000000	526	104
180	100000000	527	101
180	100000000	528	101
180	100000000	529	101
180	100000000	530	101
180	100000000	531	101
180	100000000	532	105
180	100000000	533	105
180	100000000	534	105
180	100000000	535	101
180	100000000	536	101
180	100000000	537	101
180	100000000	541	101
180	100000000	542	101
180	100000000	543	101
180	100000000	544	101
180	100000000	545	101
180	100000000	546	101
180	100000000	547	101
180	100000000	548	101
180	100000000	549	101
180	100000000	550	101
180	100000000	551	101
180	100000000	552	101
180	100000000	553	101
180	100000000	554	101
180	100000000	555	101
180	100000000	556	101
180	100000000	557	101
180	100000000	558	101
180	100000000	559	101
180	100000000	560	101
180	100000000	561	101
180	100000000	562	101
180	100000000	563	101
180	100000000	564	101
180	100000000	565	101
180	100000000	566	101
180	100000000	567	101
180	100000000	568	101
180	100000000	569	101
180	100000000	570	101
180	100000000	572	101
180	100000000	573	101
180	100000000	574	101
180	100000000	575	101
180	100000000	576	101
180	100000000	577	101
180	100000000	582	101
180	100000000	583	101
180	100000000	584	101
180	100000000	585	101
180	100000000	587	101
180	100000000	588	101
180	100000000	589	101
180	100000000	590	101
180	100000000	591	101
180	100000000	593	105
180	100000000	594	105
180	100000000	595	105
180	100000000	596	105
180	100000000	603	105
180	100000000	604	105
180	100000000	607	104
180	100000000	608	104
180	100000000	609	105
180	100000000	610	105
180	100000000	611	105
180	100000000	612	105
180	100000000	613	105
180	100000000	614	101
180	100000000	615	105
180	100000000	616	105
180	100000000	617	105
180	100000000	618	105
180	100000000	619	105
180	100000000	620	105
180	100000000	621	101
180	100000000	625	101
180	100000000	626	101
180	100000000	627	101
180	100000000	628	101
180	100000000	629	101
180	100000000	630	101
180	100000000	631	101
180	100000000	632	101
180	100000000	633	101
180	100000000	634	101
180	100000000	635	101
180	100000000	636	101
180	100000000	637	101
180	100000000	638	101
180	100000000	639	101
180	100000000	640	101
180	100000000	641	101
180	100000000	642	101
180	100000000	643	101
180	100000000	645	101
180	100000000	646	101
180	100000000	647	101
180	100000000	648	101
180	100000000	649	101
180	100000000	650	101
180	100000000	651	101
180	100000000	652	101
180	100000000	653	101
180	100000000	654	101
180	100000000	655	101
180	100000000	659	101
180	100000000	660	101
180	100000000	661	101
180	100000000	662	101
180	100000000	663	101
180	100000000	671	101
180	100000000	672	101
180	100000000	673	101
180	100000000	674	101
180	100000000	675	101
180	100000000	676	101
180	100000000	677	101
180	100000000	680	105
180	100000000	681	105
180	100000000	682	105
180	100000000	688	104
180	100000000	689	104
180	100000000	690	104
180	100000000	693	104
180	100000000	695	104
180	100000000	696	105
180	100000000	697	105
180	100000000	698	105
180	100000000	699	105
180	100000000	700	105
180	100000000	701	105
180	100000000	702	105
180	100000000	703	105
180	100000000	704	105
180	100000000	705	105
180	100000000	706	105
180	100000000	707	105
180	100000000	708	105
180	100000000	709	105
180	100000000	714	101
180	100000000	715	101
180	100000000	716	101
180	100000000	717	101
180	100000000	718	101
180	100000000	719	101
180	100000000	720	101
180	100000000	721	101
180	100000000	722	101
180	100000000	723	101
180	100000000	724	101
180	100000000	725	101
180	100000000	726	101
180	100000000	727	101
180	100000000	728	101
180	100000000	729	101
180	100000000	730	101
180	100000000	731	101
180	100000000	736	101
180	100000000	739	101
180	100000000	740	101
180	100000000	741	101
180	100000000	742	101
180	100000000	743	101
180	100000000	751	101
180	100000000	752	101
180	100000000	753	101
180	100000000	754	101
180	100000000	755	101
180	100000000	756	101
180	100000000	762	101
180	100000000	763	101
180	100000000	764	101
180	100000000	765	101
180	100000000	766	101
180	100000000	767	101
180	100000000	768	105
180	100000000	769	105
180	100000000	770	105
180	100000000	780	105
180	100000000	784	104
180	100000000	785	104
180	100000000	786	104
180	100000000	787	104
180	100000000	788	104
180	100000000	789	104
180	100000000	790	105
180	100000000	791	105
180	100000000	792	105
180	100000000	793	105
180	100000000	794	105
180	100000000	795	105
180	100000000	796	105
180	100000000	797	105
180	100000000	798	105
180	100000000	799	105
180	100000000	800	105
180	100000000	801	105
180	100000000	802	105
180	100000000	808	101
180	100000000	809	101
180	100000000	810	101
180	100000000	811	101
180	100000000	812	101
180	100000000	813	101
180	100000000	814	101
180	100000000	815	101
180	100000000	816	101
180	100000000	817	101
180	100000000	818	101
180	100000000	819	101
180	100000000	820	101
180	100000000	821	101
180	100000000	822	101
180	100000000	826	101
180	100000000	827	101
180	100000000	834	101
180	100000000	835	101
180	100000000	836	101
180	100000000	837	101
180	100000000	848	107
180	100000000	849	101
180	100000000	850	101
180	100000000	851	101
180	100000000	852	101
180	100000000	859	101
180	100000000	860	101
180	100000000	861	105
180	100000000	862	105
180	100000000	863	105
180	100000000	864	105
180	100000000	865	105
180	100000000	866	105
180	100000000	867	105
180	100000000	876	105
180	100000000	877	105
180	100000000	880	107
180	100000000	881	107
180	100000000	882	107
180	100000000	886	104
180	100000000	887	105
180	100000000	888	105
180	100000000	889	105
180	100000000	890	105
180	100000000	891	105
180	100000000	892	105
180	100000000	893	105
180	100000000	894	105
180	100000000	895	105
180	100000000	896	105
180	100000000	897	105
180	100000000	898	105
180	100000000	899	105
180	100000000	900	105
180	100000000	901	105
180	100000000	902	105
180	100000000	907	101
180	100000000	908	101
180	100000000	909	101
180	100000000	910	101
180	100000000	911	101
180	100000000	912	101
180	100000000	913	101
180	100000000	914	101
180	100000000	915	101
180	100000000	916	101
180	100000000	917	101
180	100000000	918	101
180	100000000	919	101
180	100000000	920	101
180	100000000	921	101
180	100000000	922	101
180	100000000	938	101
180	100000000	939	101
180	100000000	951	105
180	100000000	952	105
180	100000000	953	101
180	100000000	954	101
180	100000000	955	101
180	100000000	961	105
180	100000000	963	105
180	100000000	964	105
180	100000000	965	105
180	100000000	966	105
180	100000000	967	105
180	100000000	968	105
180	100000000	969	105
180	100000000	970	105
180	100000000	971	105
180	100000000	984	107
180	100000000	985	107
180	100000000	986	108
180	100000000	993	108
180	100000000	994	105
180	100000000	995	105
180	100000000	996	105
180	100000000	997	105
180	100000000	998	105
180	100000000	999	105
180	100000000	1000	105
180	100000000	1001	105
180	100000000	1002	105
180	100000000	1003	105
180	100000000	1004	105
180	100000000	1005	105
180	100000000	1006	105
180	100000000	1007	104
180	100000000	1008	104
180	100000000	1010	101
180	100000000	1011	101
180	100000000	1012	101
180	100000000	1013	101
180	100000000	1014	101
180	100000000	1015	101
180	100000000	1016	101
180	100000000	1017	101
180	100000000	1018	101
180	100000000	1019	101
180	100000000	1020	101
180	100000000	1021	101
180	100000000	1022	101
180	100000000	1023	101
180	100000000	1024	101
180	100000000	1025	101
180	100000000	1026	101
180	100000000	1027	101
180	100000000	1058	101
180	100000000	1059	105
180	100000000	1060	105
180	100000000	1061	105
180	100000000	1062	101
180	100000000	1067	105
180	100000000	1068	105
180	100000000	1069	105
180	100000000	1072	105
180	100000000	1073	105
180	100000000	1074	105
180	100000000	1075	105
180	100000000	1076	105
180	100000000	1077	105
180	100000000	1078	105
180	100000000	1079	105
180	100000000	1093	107
180	100000000	1094	108
180	100000000	1106	105
180	100000000	1107	105
180	100000000	1110	105
180	100000000	1111	105
180	100000000	1112	105
180	100000000	1113	105
180	100000000	1114	105
180	100000000	1115	105
180	100000000	1116	105
180	100000000	1117	105
180	100000000	1118	101
180	100000000	1119	101
180	100000000	1120	101
180	100000000	1121	101
180	100000000	1122	101
180	100000000	1123	101
180	100000000	1124	101
180	100000000	1125	101
180	100000000	1126	101
180	100000000	1127	101
180	100000000	1128	101
180	100000000	1129	101
180	100000000	1130	101
180	100000000	1131	101
180	100000000	1132	101
180	100000000	1133	101
180	100000000	1134	101
180	100000000	1135	101
180	100000000	1136	101
180	100000000	1137	101
180	100000000	1138	101
180	100000000	1139	101
180	100000000	1170	107
180	100000000	1171	105
180	100000000	1172	105
180	100000000	1173	105
180	100000000	1174	105
180	100000000	1175	105
180	100000000	1176	105
180	100000000	1179	105
180	100000000	1180	105
180	100000000	1181	105
180	100000000	1182	105
180	100000000	1183	105
180	100000000	1184	105
180	100000000	1185	105
180	100000000	1186	105
180	100000000	1187	105
180	100000000	1188	105
180	100000000	1189	105
180	100000000	1190	105
180	100000000	1191	105
180	100000000	1192	105
180	100000000	1193	108
180	100000000	1206	107
180	100000000	1207	107
180	100000000	1211	107
180	100000000	1212	107
180	100000000	1214	108
180	100000000	1229	105
180	100000000	1230	105
180	100000000	1231	105
180	100000000	1232	105
180	100000000	1233	105
180	100000000	1234	105
180	100000000	1235	105
180	100000000	1236	101
180	100000000	1237	101
180	100000000	1238	101
180	100000000	1239	101
180	100000000	1240	101
180	100000000	1241	105
180	100000000	1242	101
180	100000000	1243	101
180	100000000	1244	101
180	100000000	1245	101
180	100000000	1246	101
180	100000000	1247	101
180	100000000	1248	105
180	100000000	1249	105
180	100000000	1250	101
180	100000000	1251	101
180	100000000	1252	101
180	100000000	1253	101
180	100000000	1254	101
180	100000000	1287	105
180	100000000	1288	105
180	100000000	1289	105
180	100000000	1290	105
180	100000000	1291	105
180	100000000	1292	105
180	100000000	1293	105
180	100000000	1295	105
180	100000000	1296	105
180	100000000	1297	105
180	100000000	1298	105
180	100000000	1299	105
