pixel	lat	lon
283	70.000000	-174.193548
284	70.000000	-168.387097
285	70.000000	-162.580645
286	70.000000	-156.774194
287	70.000000	-150.967742
288	70.000000	-145.161290
289	70.000000	-139.354839
290	70.000000	-133.548387
291	70.000000	-127.741935
292	70.000000	-121.935484
293	70.000000	-116.129032
294	70.000000	-110.322581
295	70.000000	-104.516129
296	70.000000	-98.709677
297	70.000000	-92.903226
298	70.000000	-87.096774
299	70.000000	-81.290323
300	70.000000	-75.483871
301	70.000000	-69.677419
302	70.000000	-63.870968
303	70.000000	-58.064516
304	70.000000	-52.258065
305	70.000000	-46.451613
306	70.000000	-40.645161
307	70.000000	-34.838710
308	70.000000	-29.032258
309	70.000000	-23.225806
310	70.000000	-17.419355
311	70.000000	-11.612903
312	70.000000	-5.806452
313	70.000000	0.000000
314	70.000000	5.806452
315	70.000000	11.612903
316	70.000000	17.419355
317	70.000000	23.225806
318	70.000000	29.032258
319	70.000000	34.838710
320	70.000000	40.645161
321	70.000000	46.451613
322	70.000000	52.258065
323	70.000000	58.064516
324	70.000000	63.870968
325	70.000000	69.677419
326	70.000000	75.483871
327	70.000000	81.290323
328	70.000000	87.096774
329	70.000000	92.903226
330	70.000000	98.709677
331	70.000000	104.516129
332	70.000000	110.322581
333	70.000000	116.129032
334	70.000000	121.935484
335	70.000000	127.741935
336	70.000000	133.548387
337	70.000000	139.354839
338	70.000000	145.161290
339	70.000000	150.967742
340	70.000000	156.774194
341	70.000000	162.580645
342	70.000000	168.387097
343	70.000000	174.193548
344	68.000000	-177.313433
345	68.000000	-171.940299
346	68.000000	-166.567164
347	68.000000	-161.194030
348	68.000000	-155.820896
349	68.000000	-150.447761
350	68.000000	-145.074627
351	68.000000	-139.701493
352	68.000000	-134.328358
353	68.000000	-128.955224
354	68.000000	-123.582090
355	68.000000	-118.208955
356	68.000000	-112.835821
357	68.000000	-107.462687
358	68.000000	-102.089552
359	68.000000	-96.716418
360	68.000000	-91.343284
361	68.000000	-85.970149
362	68.000000	-80.597015
363	68.000000	-75.223881
364	68.000000	-69.850746
365	68.000000	-64.477612
366	68.000000	-59.104478
367	68.000000	-53.731343
368	68.000000	-48.358209
369	68.000000	-42.985075
370	68.000000	-37.611940
371	68.000000	-32.238806
372	68.000000	-26.865672
373	68.000000	-21.492537
374	68.000000	-16.119403
375	68.000000	-10.746269
376	68.000000	-5.373134
377	68.000000	0.000000
378	68.000000	5.373134
379	68.000000	10.746269
380	68.000000	16.119403
381	68.000000	21.492537
382	68.000000	26.865672
383	68.000000	32.238806
384	68.000000	37.611940
385	68.000000	42.985075
386	68.000000	48.358209
387	68.000000	53.731343
388	68.000000	59.104478
389	68.000000	64.477612
390	68.000000	69.850746
391	68.000000	75.223881
392	68.000000	80.597015
393	68.000000	85.970149
394	68.000000	91.343284
395	68.000000	96.716418
396	68.000000	102.089552
397	68.000000	107.462687
398	68.000000	112.835821
399	68.000000	118.208955
400	68.000000	123.582090
401	68.000000	128.955224
402	68.000000	134.328358
403	68.000000	139.701493
404	68.000000	145.074627
405	68.000000	150.447761
406	68.000000	155.820896
407	68.000000	161.194030
408	68.000000	166.567164
409	68.000000	171.940299
410	68.000000	177.313433
411	66.000000	-180.000000
412	66.000000	-175.068493
413	66.000000	-170.136986
414	66.000000	-165.205479
415	66.000000	-160.273973
416	66.000000	-155.342466
417	66.000000	-150.410959
418	66.000000	-145.479452
419	66.000000	-140.547945
420	66.000000	-135.616438
421	66.000000	-130.684932
422	66.000000	-125.753425
423	66.000000	-120.821918
424	66.000000	-115.890411
425	66.000000	-110.958904
426	66.000000	-106.027397
427	66.000000	-101.095890
428	66.000000	-96.164384
429	66.000000	-91.232877
430	66.000000	-86.301370
431	66.000000	-81.369863
432	66.000000	-76.438356
433	66.000000	-71.506849
434	66.000000	-66.575342
435	66.000000	-61.643836
436	66.000000	-56.712329
437	66.000000	-51.780822
438	66.000000	-46.849315
439	66.000000	-41.917808
440	66.000000	-36.986301
441	66.000000	-32.054795
442	66.000000	-27.123288
443	66.000000	-22.191781
444	66.000000	-17.260274
445	66.000000	-12.328767
446	66.000000	-7.397260
447	66.000000	-2.465753
448	66.000000	2.465753
449	66.000000	7.397260
450	66.000000	12.328767
451	66.000000	17.260274
452	66.000000	22.191781
453	66.000000	27.123288
454	66.000000	32.054795
455	66.000000	36.986301
456	66.000000	41.917808
457	66.000000	46.849315
458	66.000000	51.780822
459	66.000000	56.712329
460	66.000000	61.643836
461	66.000000	66.575342
462	66.000000	71.506849
463	66.000000	76.438356
464	66.000000	81.369863
465	66.000000	86.301370
466	66.000000	91.232877
467	66.000000	96.164384
468	66.000000	101.095890
469	66.000000	106.027397
470	66.000000	110.958904
471	66.000000	115.890411
472	66.000000	120.821918
473	66.000000	125.753425
474	66.000000	130.684932
475	66.000000	135.616438
476	66.000000	140.547945
477	66.000000	145.479452
478	66.000000	150.410959
479	66.000000	155.342466
480	66.000000	160.273973
481	66.000000	165.205479
482	66.000000	170.136986
483	66.000000	175.068493
484	64.000000	-177.721519
485	64.000000	-173.164557
486	64.000000	-168.607595
487	64.000000	-164.050633
488	64.000000	-159.493671
489	64.000000	-154.936709
490	64.000000	-150.379747
491	64.000000	-145.822785
492	64.000000	-141.265823
493	64.000000	-136.708861
494	64.000000	-132.151899
495	64.000000	-127.594937
496	64.000000	-123.037975
497	64.000000	-118.481013
498	64.000000	-113.924051
499	64.000000	-109.367089
500	64.000000	-104.810127
501	64.000000	-100.253165
502	64.000000	-95.696203
503	64.000000	-91.139241
504	64.000000	-86.582278
505	64.000000	-82.025316
506	64.000000	-77.468354
507	64.000000	-72.911392
508	64.000000	-68.354430
509	64.000000	-63.797468
510	64.000000	-59.240506
511	64.000000	-54.683544
512	64.000000	-50.126582
513	64.000000	-45.569620
514	64.000000	-41.012658
515	64.000000	-36.455696
516	64.000000	-31.898734
517	64.000000	-27.341772
518	64.000000	-22.784810
519	64.000000	-18.227848
520	64.000000	-13.670886
521	64.000000	-9.113924
522	64.000000	-4.556962
523	64.000000	0.000000
524	64.000000	4.556962
525	64.000000	9.113924
526	64.000000	13.670886
527	64.000000	18.227848
528	64.000000	22.784810
529	64.000000	27.341772
530	64.000000	31.898734
531	64.000000	36.455696
532	64.000000	41.012658
533	64.000000	45.569620
534	64.000000	50.126582
535	64.000000	54.683544
536	64.000000	59.240506
537	64.000000	63.797468
538	64.000000	68.354430
539	64.000000	72.911392
540	64.000000	77.468354
541	64.000000	82.025316
542	64.000000	86.582278
543	64.000000	91.139241
544	64.000000	95.696203
545	64.000000	100.253165
546	64.000000	104.810127
547	64.000000	109.367089
548	64.000000	113.924051
549	64.000000	118.481013
550	64.000000	123.037975
551	64.000000	127.594937
552	64.000000	132.151899
553	64.000000	136.708861
554	64.000000	141.265823
555	64.000000	145.822785
556	64.000000	150.379747
557	64.000000	154.936709
558	64.000000	159.493671
559	64.000000	164.050633
560	64.000000	168.607595
561	64.000000	173.164557
562	64.000000	177.721519
563	62.000000	-180.000000
564	62.000000	-175.764706
565	62.000000	-171.529412
566	62.000000	-167.294118
567	62.000000	-163.058824
568	62.000000	-158.823529
569	62.000000	-154.588235
570	62.000000	-150.352941
571	62.000000	-146.117647
572	62.000000	-141.882353
573	62.000000	-137.647059
574	62.000000	-133.411765
575	62.000000	-129.176471
576	62.000000	-124.941176
577	62.000000	-120.705882
578	62.000000	-116.470588
579	62.000000	-112.235294
580	62.000000	-108.000000
581	62.000000	-103.764706
582	62.000000	-99.529412
583	62.000000	-95.294118
584	62.000000	-91.058824
585	62.000000	-86.823529
586	62.000000	-82.588235
587	62.000000	-78.352941
588	62.000000	-74.117647
589	62.000000	-69.882353
590	62.000000	-65.647059
591	62.000000	-61.411765
592	62.000000	-57.176471
593	62.000000	-52.941176
594	62.000000	-48.705882
595	62.000000	-44.470588
596	62.000000	-40.235294
597	62.000000	-36.000000
598	62.000000	-31.764706
599	62.000000	-27.529412
600	62.000000	-23.294118
601	62.000000	-19.058824
602	62.000000	-14.823529
603	62.000000	-10.588235
604	62.000000	-6.352941
605	62.000000	-2.117647
606	62.000000	2.117647
607	62.000000	6.352941
608	62.000000	10.588235
609	62.000000	14.823529
610	62.000000	19.058824
611	62.000000	23.294118
612	62.000000	27.529412
613	62.000000	31.764706
614	62.000000	36.000000
615	62.000000	40.235294
616	62.000000	44.470588
617	62.000000	48.705882
618	62.000000	52.941176
619	62.000000	57.176471
620	62.000000	61.411765
621	62.000000	65.647059
622	62.000000	69.882353
623	62.000000	74.117647
624	62.000000	78.352941
625	62.000000	82.588235
626	62.000000	86.823529
627	62.000000	91.058824
628	62.000000	95.294118
629	62.000000	99.529412
630	62.000000	103.764706
631	62.000000	108.000000
632	62.000000	112.235294
633	62.000000	116.470588
634	62.000000	120.705882
635	62.000000	124.941176
636	62.000000	129.176471
637	62.000000	133.411765
638	62.000000	137.647059
639	62.000000	141.882353
640	62.000000	146.117647
641	62.000000	150.352941
642	62.000000	154.588235
643	62.000000	158.823529
644	62.000000	163.058824
645	62.000000	167.294118
646	62.000000	171.529412
647	62.000000	175.764706
648	60.000000	-178.000000
649	60.000000	-174.000000
650	60.000000	-170.000000
651	60.000000	-166.000000
652	60.000000	-162.000000
653	60.000000	-158.000000
654	60.000000	-154.000000
655	60.000000	-150.000000
656	60.000000	-146.000000
657	60.000000	-142.000000
658	60.000000	-138.000000
659	60.000000	-134.000000
660	60.000000	-130.000000
661	60.000000	-126.000000
662	60.000000	-122.000000
663	60.000000	-118.000000
664	60.000000	-114.000000
665	60.000000	-110.000000
666	60.000000	-106.000000
667	60.000000	-102.000000
668	60.000000	-98.000000
669	60.000000	-94.000000
670	60.000000	-90.000000
671	60.000000	-86.000000
672	60.000000	-82.000000
673	60.000000	-78.000000
674	60.000000	-74.000000
675	60.000000	-70.000000
676	60.000000	-66.000000
677	60.000000	-62.000000
678	60.000000	-58.000000
679	60.000000	-54.000000
680	60.000000	-50.000000
681	60.000000	-46.000000
682	60.000000	-42.000000
683	60.000000	-38.000000
684	60.000000	-34.000000
685	60.000000	-30.000000
686	60.000000	-26.000000
687	60.000000	-22.000000
688	60.000000	-18.000000
689	60.000000	-14.000000
690	60.000000	-10.000000
691	60.000000	-6.000000
692	60.000000	-2.000000
693	60.000000	2.000000
694	60.000000	6.000000
695	60.000000	10.000000
696	60.000000	14.000000
697	60.000000	18.000000
698	60.000000	22.000000
699	60.000000	26.000000
700	60.000000	30.000000
701	60.000000	34.000000
702	60.000000	38.000000
703	60.000000	42.000000
704	60.000000	46.000000
705	60.000000	50.000000
706	60.000000	54.000000
707	60.000000	58.000000
708	60.000000	62.000000
709	60.000000	66.000000
710	60.000000	70.000000
711	60.000000	74.000000
712	60.000000	78.000000
713	60.000000	82.000000
714	60.000000	86.000000
715	60.000000	90.000000
716	60.000000	94.000000
717	60.000000	98.000000
718	60.000000	102.000000
719	60.000000	106.000000
720	60.000000	110.000000
721	60.000000	114.000000
722	60.000000	118.000000
723	60.000000	122.000000
724	60.000000	126.000000
725	60.000000	130.000000
726	60.000000	134.000000
727	60.000000	138.000000
728	60.000000	142.000000
729	60.000000	146.000000
730	60.000000	150.000000
731	60.000000	154.000000
732	60.000000	158.000000
733	60.000000	162.000000
734	60.000000	166.000000
735	60.000000	170.000000
736	60.000000	174.000000
737	60.000000	178.000000
738	58.000000	-180.000000
739	58.000000	-176.210526
740	58.000000	-172.421053
741	58.000000	-168.631579
742	58.000000	-164.842105
743	58.000000	-161.052632
744	58.000000	-157.263158
745	58.000000	-153.473684
746	58.000000	-149.684211
747	58.000000	-145.894737
748	58.000000	-142.105263
749	58.000000	-138.315789
750	58.000000	-134.526316
751	58.000000	-130.736842
752	58.000000	-126.947368
753	58.000000	-123.157895
754	58.000000	-119.368421
755	58.000000	-115.578947
756	58.000000	-111.789474
757	58.000000	-108.000000
758	58.000000	-104.210526
759	58.000000	-100.421053
760	58.000000	-96.631579
761	58.000000	-92.842105
762	58.000000	-89.052632
763	58.000000	-85.263158
764	58.000000	-81.473684
765	58.000000	-77.684211
766	58.000000	-73.894737
767	58.000000	-70.105263
768	58.000000	-66.315789
769	58.000000	-62.526316
770	58.000000	-58.736842
771	58.000000	-54.947368
772	58.000000	-51.157895
773	58.000000	-47.368421
774	58.000000	-43.578947
775	58.000000	-39.789474
776	58.000000	-36.000000
777	58.000000	-32.210526
778	58.000000	-28.421053
779	58.000000	-24.631579
780	58.000000	-20.842105
781	58.000000	-17.052632
782	58.000000	-13.263158
783	58.000000	-9.473684
784	58.000000	-5.684211
785	58.000000	-1.894737
786	58.000000	1.894737
787	58.000000	5.684211
788	58.000000	9.473684
789	58.000000	13.263158
790	58.000000	17.052632
791	58.000000	20.842105
792	58.000000	24.631579
793	58.000000	28.421053
794	58.000000	32.210526
795	58.000000	36.000000
796	58.000000	39.789474
797	58.000000	43.578947
798	58.000000	47.368421
799	58.000000	51.157895
800	58.000000	54.947368
801	58.000000	58.736842
802	58.000000	62.526316
803	58.000000	66.315789
804	58.000000	70.105263
805	58.000000	73.894737
806	58.000000	77.684211
807	58.000000	81.473684
808	58.000000	85.263158
809	58.000000	89.052632
810	58.000000	92.842105
811	58.000000	96.631579
812	58.000000	100.421053
813	58.000000	104.210526
814	58.000000	108.000000
815	58.000000	111.789474
816	58.000000	115.578947
817	58.000000	119.368421
818	58.000000	123.157895
819	58.000000	126.947368
820	58.000000	130.736842
821	58.000000	134.526316
822	58.000000	138.315789
823	58.000000	142.105263
824	58.000000	145.894737
825	58.000000	149.684211
826	58.000000	153.473684
827	58.000000	157.263158
828	58.000000	161.052632
829	58.000000	164.842105
830	58.000000	168.631579
831	58.000000	172.421053
832	58.000000	176.210526
833	56.000000	-178.217822
834	56.000000	-174.653465
835	56.000000	-171.089109
836	56.000000	-167.524752
837	56.000000	-163.960396
838	56.000000	-160.396040
839	56.000000	-156.831683
840	56.000000	-153.267327
841	56.000000	-149.702970
842	56.000000	-146.138614
843	56.000000	-142.574257
844	56.000000	-139.009901
845	56.000000	-135.445545
846	56.000000	-131.881188
847	56.000000	-128.316832
848	56.000000	-124.752475
849	56.000000	-121.188119
850	56.000000	-117.623762
851	56.000000	-114.059406
852	56.000000	-110.495050
853	56.000000	-106.930693
854	56.000000	-103.366337
855	56.000000	-99.801980
856	56.000000	-96.237624
857	56.000000	-92.673267
858	56.000000	-89.108911
859	56.000000	-85.544554
860	56.000000	-81.980198
861	56.000000	-78.415842
862	56.000000	-74.851485
863	56.000000	-71.287129
864	56.000000	-67.722772
865	56.000000	-64.158416
866	56.000000	-60.594059
867	56.000000	-57.029703
868	56.000000	-53.465347
869	56.000000	-49.900990
870	56.000000	-46.336634
871	56.000000	-42.772277
872	56.000000	-39.207921
873	56.000000	-35.643564
874	56.000000	-32.079208
875	56.000000	-28.514851
876	56.000000	-24.950495
877	56.000000	-21.386139
878	56.000000	-17.821782
879	56.000000	-14.257426
880	56.000000	-10.693069
881	56.000000	-7.128713
882	56.000000	-3.564356
883	56.000000	0.000000
884	56.000000	3.564356
885	56.000000	7.128713
886	56.000000	10.693069
887	56.000000	14.257426
888	56.000000	17.821782
889	56.000000	21.386139
890	56.000000	24.950495
891	56.000000	28.514851
892	56.000000	32.079208
893	56.000000	35.643564
894	56.000000	39.207921
895	56.000000	42.772277
896	56.000000	46.336634
897	56.000000	49.900990
898	56.000000	53.465347
899	56.000000	57.029703
900	56.000000	60.594059
901	56.000000	64.158416
902	56.000000	67.722772
903	56.000000	71.287129
904	56.000000	74.851485
905	56.000000	78.415842
906	56.000000	81.980198
907	56.000000	85.544554
908	56.000000	89.108911
909	56.000000	92.673267
910	56.000000	96.237624
911	56.000000	99.801980
912	56.000000	103.366337
913	56.000000	106.930693
914	56.000000	110.495050
915	56.000000	114.059406
916	56.000000	117.623762
917	56.000000	121.188119
918	56.000000	124.752475
919	56.000000	128.316832
920	56.000000	131.881188
921	56.000000	135.445545
922	56.000000	139.009901
923	56.000000	142.574257
924	56.000000	146.138614
925	56.000000	149.702970
926	56.000000	153.267327
927	56.000000	156.831683
928	56.000000	160.396040
929	56.000000	163.960396
930	56.000000	167.524752
931	56.000000	171.089109
932	56.000000	174.653465
933	56.000000	178.217822
934	54.000000	-180.000000
935	54.000000	-176.603774
936	54.000000	-173.207547
937	54.000000	-169.811321
938	54.000000	-166.415094
939	54.000000	-163.018868
940	54.000000	-159.622642
941	54.000000	-156.226415
942	54.000000	-152.830189
943	54.000000	-149.433962
944	54.000000	-146.037736
945	54.000000	-142.641509
946	54.000000	-139.245283
947	54.000000	-135.849057
948	54.000000	-132.452830
949	54.000000	-129.056604
950	54.000000	-125.660377
951	54.000000	-122.264151
952	54.000000	-118.867925
953	54.000000	-115.471698
954	54.000000	-112.075472
955	54.000000	-108.679245
956	54.000000	-105.283019
957	54.000000	-101.886792
958	54.000000	-98.490566
959	54.000000	-95.094340
960	54.000000	-91.698113
961	54.000000	-88.301887
962	54.000000	-84.905660
963	54.000000	-81.509434
964	54.000000	-78.113208
965	54.000000	-74.716981
966	54.000000	-71.320755
967	54.000000	-67.924528
968	54.000000	-64.528302
969	54.000000	-61.132075
970	54.000000	-57.735849
971	54.000000	-54.339623
972	54.000000	-50.943396
973	54.000000	-47.547170
974	54.000000	-44.150943
975	54.000000	-40.754717
976	54.000000	-37.358491
977	54.000000	-33.962264
978	54.000000	-30.566038
979	54.000000	-27.169811
980	54.000000	-23.773585
981	54.000000	-20.377358
982	54.000000	-16.981132
983	54.000000	-13.584906
984	54.000000	-10.188679
985	54.000000	-6.792453
986	54.000000	-3.396226
987	54.000000	0.000000
988	54.000000	3.396226
989	54.000000	6.792453
990	54.000000	10.188679
991	54.000000	13.584906
992	54.000000	16.981132
993	54.000000	20.377358
994	54.000000	23.773585
995	54.000000	27.169811
996	54.000000	30.566038
997	54.000000	33.962264
998	54.000000	37.358491
999	54.000000	40.754717
1000	54.000000	44.150943
1001	54.000000	47.547170
1002	54.000000	50.943396
1003	54.000000	54.339623
1004	54.000000	57.735849
1005	54.000000	61.132075
1006	54.000000	64.528302
1007	54.000000	67.924528
1008	54.000000	71.320755
1009	54.000000	74.716981
1010	54.000000	78.113208
1011	54.000000	81.509434
1012	54.000000	84.905660
1013	54.000000	88.301887
1014	54.000000	91.698113
1015	54.000000	95.094340
1016	54.000000	98.490566
1017	54.000000	101.886792
1018	54.000000	105.283019
1019	54.000000	108.679245
1020	54.000000	112.075472
1021	54.000000	115.471698
1022	54.000000	118.867925
1023	54.000000	122.264151
1024	54.000000	125.660377
1025	54.000000	129.056604
1026	54.000000	132.452830
1027	54.000000	135.849057
1028	54.000000	139.245283
1029	54.000000	142.641509
1030	54.000000	146.037736
1031	54.000000	149.433962
1032	54.000000	152.830189
1033	54.000000	156.226415
1034	54.000000	159.622642
1035	54.000000	163.018868
1036	54.000000	166.415094
1037	54.000000	169.811321
1038	54.000000	173.207547
1039	54.000000	176.603774
1040	52.000000	-178.378378
1041	52.000000	-175.135135
1042	52.000000	-171.891892
1043	52.000000	-168.648649
1044	52.000000	-165.405405
1045	52.000000	-162.162162
1046	52.000000	-158.918919
1047	52.000000	-155.675676
1048	52.000000	-152.432432
1049	52.000000	-149.189189
1050	52.000000	-145.945946
1051	52.000000	-142.702703
1052	52.000000	-139.459459
1053	52.000000	-136.216216
1054	52.000000	-132.972973
1055	52.000000	-129.729730
1056	52.000000	-126.486486
1057	52.000000	-123.243243
1058	52.000000	-120.000000
1059	52.000000	-116.756757
1060	52.000000	-113.513514
1061	52.000000	-110.270270
1062	52.000000	-107.027027
1063	52.000000	-103.783784
1064	52.000000	-100.540541
1065	52.000000	-97.297297
1066	52.000000	-94.054054
1067	52.000000	-90.810811
1068	52.000000	-87.567568
1069	52.000000	-84.324324
1070	52.000000	-81.081081
1071	52.000000	-77.837838
1072	52.000000	-74.594595
1073	52.000000	-71.351351
1074	52.000000	-68.108108
1075	52.000000	-64.864865
1076	52.000000	-61.621622
1077	52.000000	-58.378378
1078	52.000000	-55.135135
1079	52.000000	-51.891892
1080	52.000000	-48.648649
1081	52.000000	-45.405405
1082	52.000000	-42.162162
1083	52.000000	-38.918919
1084	52.000000	-35.675676
1085	52.000000	-32.432432
1086	52.000000	-29.189189
1087	52.000000	-25.945946
1088	52.000000	-22.702703
1089	52.000000	-19.459459
1090	52.000000	-16.216216
1091	52.000000	-12.972973
1092	52.000000	-9.729730
1093	52.000000	-6.486486
1094	52.000000	-3.243243
1095	52.000000	0.000000
1096	52.000000	3.243243
1097	52.000000	6.486486
1098	52.000000	9.729730
1099	52.000000	12.972973
1100	52.000000	16.216216
1101	52.000000	19.459459
1102	52.000000	22.702703
1103	52.000000	25.945946
1104	52.000000	29.189189
1105	52.000000	32.432432
